pgfam	Escherichia_coli_str._K-12_substr._MG1655	Escherichia_coli_strain_1408270010	Escherichia_coli_strain_1409150006	Escherichia_coli_strain_1512290008	Escherichia_coli_strain_1409160003	Escherichia_coli_strain_20170221001	Escherichia_coli_NC101	Escherichia_coli_strain_1512290026	Escherichia_coli_IHE3034	Escherichia_coli_UTI89
PGF_00017107	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00017064	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00017063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00017057	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00017054	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016919	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016494	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016452	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016431	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016425	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016424	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016418	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016395	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016385	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016377	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016368	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016358	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016357	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016353	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016343	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016342	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016340	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016271	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016266	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016220	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016216	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016210	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016202	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016200	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016189	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016122	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016114	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016107	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016097	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016080	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016078	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016076	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016071	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016046	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016041	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016028	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00016021	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015978	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015961	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015735	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015707	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015658	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015630	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015629	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015517	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015510	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015313	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015264	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00015259	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014315	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014290	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014289	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014288	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014285	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014279	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014209	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014201	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014199	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014197	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014192	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014191	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014190	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014187	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014160	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014158	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014157	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014146	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014140	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014138	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014134	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014133	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014130	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014124	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014123	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014121	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014120	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014119	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014116	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014111	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014090	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014087	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00014053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013801	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013790	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013676	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013509	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013490	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013468	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013467	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013450	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013290	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013288	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013278	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013275	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013120	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013102	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013100	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013094	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013089	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013088	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013076	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013066	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013017	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013008	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00013003	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012972	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012529	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012510	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012499	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012469	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00012336	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011990	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011803	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011706	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011644	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011619	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011606	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011467	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011218	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00011081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010780	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010735	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010729	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010728	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010719	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010349	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010332	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00010173	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00009969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00009967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008895	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008882	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008878	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008874	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008773	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008611	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008593	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008542	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008537	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008521	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008510	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008509	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008469	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008441	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008381	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008349	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008326	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008281	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008159	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008106	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008068	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00008043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007920	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007844	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007834	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007829	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007827	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007822	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007821	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007818	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007817	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007812	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007451	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007440	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007420	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007401	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007331	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007319	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007299	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007133	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007128	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007085	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007078	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007057	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007041	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007028	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007027	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007026	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00007012	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006935	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006931	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006910	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006501	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006500	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006461	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006460	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006453	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006403	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006380	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006376	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006336	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006331	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006320	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006247	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006192	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006191	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006134	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006133	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006130	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00006100	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
